COADD_OBJECT_ID,RA,DEC,SOF_CM_G_1,SOF_CM_G_2,Z,VEL_DISP,ID
351632175,19.76895200,-1.13382900,0.17895564,-0.02068277,0.57451904,195.12492000,351632175
225674090,22.87034500,-1.16407500,0.10801521,0.04394048,0.52720650,219.09053000,225674090
83976003,337.96455200,1.15108600,0.21313136,0.44683525,0.33944336,185.24869000,83976003
134991665,352.94221600,0.06910100,0.05031973,-0.14058250,0.30019504,241.27237000,134991665
91961507,33.63889900,2.46724900,-0.02775031,0.03725224,0.39421543,258.22460000,91961507
260979915,28.55751600,2.49985100,-0.03183298,-0.02058759,0.33450872,213.47849000,260979915
252730207,26.63274900,4.94761300,0.00793632,0.04136089,0.34883353,180.15350000,252730207
332917637,44.50006900,-1.65105400,-0.23925330,0.08698588,0.45537433,315.72850000,332917637
319119106,41.33602800,-1.53342400,0.11972138,-0.04278386,0.52574366,247.09892000,319119106
202843736,322.79681800,-0.81484200,0.10915483,-0.28250947,0.46568555,134.17958000,202843736
120185224,36.74061700,-8.65229400,0.03701355,0.07719860,0.53915423,182.07808000,120185224
136407747,354.76799400,-2.00184400,-0.51241879,0.03821165,0.50041604,156.03738000,136407747
201549728,322.23406500,-0.23612000,-0.04051547,-0.37872304,0.52902985,379.24384000,201549728
200271649,322.19575500,1.05669600,0.04263312,0.02185022,0.50533700,210.68423000,200271649
94025480,339.53841300,-2.02987000,-0.11945887,0.07793566,0.33323926,277.72937000,94025480
75595135,333.56002000,0.89668900,0.02370106,0.00952432,0.48384073,254.15085000,75595135
75094711,334.09743000,0.30988700,-0.08349710,-0.00956736,0.46416417,235.66400000,75094711
202260648,322.69445100,0.01734700,-0.03964336,0.04693805,0.56098914,216.11024000,202260648
262050791,28.60686600,0.81512100,0.06257213,0.25788632,0.38132897,214.47427000,262050791
92044534,33.85530300,-9.29514200,-0.01764197,-0.24169458,0.35453877,233.32109000,92044534
312927712,39.76506500,-5.72053800,-0.06485487,-0.07786815,0.34037250,233.15253000,312927712
157828554,10.36603900,-3.02680900,-0.06048739,0.04135950,0.29894626,203.95372000,157828554
212464939,326.24127000,-1.65307900,-0.00219743,-0.11950894,0.56108940,180.49178000,212464939
94045012,33.85972800,-7.64881600,0.01117393,-0.02203693,0.55026280,353.25250000,94045012
144765553,6.04528100,-3.43184600,-0.03528447,-0.13425652,0.35878745,288.98550000,144765553
218238675,329.59195300,0.07429100,0.19400399,0.01012559,0.35793442,194.11223000,218238675
219238274,21.84105600,2.79750000,-0.08012107,0.08296833,0.56470630,381.31107000,219238274
86892251,32.92366400,0.67026500,-0.13808420,0.01511383,0.46929777,233.08118000,86892251
617608361,359.62315600,2.72613700,0.07082479,-0.07473312,0.27054906,226.05010000,617608361
134081022,352.70643500,-0.35609900,0.00597057,-0.17138646,0.29542178,226.68123000,134081022
124775372,350.17653200,-0.28209900,0.07430668,0.08474403,0.55659777,203.48817000,124775372
66945020,30.79917100,-4.77298600,0.05789295,-0.11860000,0.21860802,272.57470000,66945020
77920883,32.21715300,-6.05985400,0.02468576,0.09183708,0.32734603,195.16205000,77920883
89254965,33.37087600,-4.81959300,0.03173711,0.01815689,0.69557583,601.50790000,89254965
69544033,31.52493000,3.75442600,0.02012803,-0.04003263,0.26692176,216.85321000,69544033
67367315,30.96434700,4.87039300,0.03141082,0.00864955,0.61867040,237.31233000,67367315
239349701,327.92970100,-1.26966300,-0.42625148,-0.16069121,0.47615638,270.31717000,239349701
247464371,330.68661600,-0.31016200,-0.02580912,0.12267866,0.56134520,185.67323000,247464371
244556309,329.58915300,-1.18564500,0.03801410,-0.20006667,0.57649326,278.01724000,244556309
218248150,329.15780300,-0.09186400,-0.24555076,-0.21570806,0.26872385,230.27914000,218248150
246586587,330.04714600,-0.88222500,0.16347027,0.15323400,0.57270360,268.85544000,246586587
179626210,2.02240000,1.68748300,-0.06168511,-0.16361448,0.62921774,238.50761000,179626210
312991426,39.47565900,2.46739500,-0.01805121,0.30459780,0.59991425,426.50000000,312991426
294696196,17.24551600,-0.47486700,-0.14048576,-0.00931488,0.44909600,313.35834000,294696196
206318297,323.69852500,0.83306000,-0.34380691,-0.46156074,0.50036460,237.90535000,206318297
66263718,30.81747400,-5.40523700,-0.04250212,-0.01122788,0.21155617,266.81270000,66263718
83598830,336.22177100,-0.94060400,0.33353296,-0.15444451,0.32038707,191.27557000,83598830
83084113,336.17423700,-0.25308400,0.09067680,-0.16683974,0.51220470,215.42451000,83084113
77641159,31.83762500,-5.65775700,0.02439592,0.17888995,0.13790289,187.41902000,77641159
319140496,41.82508700,4.48506500,-0.01180723,0.03307175,0.53880200,208.91430000,319140496
208160137,324.27345900,0.87597000,0.03339970,-0.14918493,0.35165140,250.59413000,208160137
313257767,39.62372900,-1.72949600,0.01592643,0.06444655,0.62164533,213.31857000,313257767
95330398,34.19676900,-1.24940600,-0.01181641,-0.07203111,0.50898110,198.55846000,95330398
319486513,41.71567200,1.62280500,0.13029069,-0.01753570,0.53988180,319.71515000,319486513
94038838,33.57039200,-7.52136200,-0.04935094,0.12743424,0.35796908,178.81874000,94038838
208095420,325.30400900,1.15366100,0.18838435,-0.07053636,0.22872931,233.15616000,208095420
223230773,21.78246500,4.62216500,-0.07170349,0.05836468,0.53287494,293.69415000,223230773
212439143,326.10749800,-1.24818300,-0.42841138,0.00792447,0.58153530,317.37933000,212439143
85390251,337.83328600,-0.35891900,0.06861315,-0.02953060,0.55036270,286.42462000,85390251
329082174,43.67330600,2.13173400,0.14637080,0.00010949,0.25412038,196.64372000,329082174
95664110,340.57478500,0.45190800,-0.18642485,-0.00691308,0.51201457,214.46090000,95664110
242345581,327.87633500,0.88533000,-0.44963755,-0.12877421,0.52953000,304.79764000,242345581
618512968,359.17335000,1.60833300,-0.02453243,-0.09477259,0.31160632,128.68549000,618512968
215105668,327.08603900,-0.51973500,-0.02976790,-0.15176184,0.60340760,241.84984000,215105668
139990399,1.53509400,3.47828300,-0.01589289,-0.17883333,0.46718090,229.62524000,139990399
254201402,27.46923000,3.33417700,-0.00870536,0.04881860,0.54098440,203.79204000,254201402
181525198,317.41426000,-0.56695900,0.12434432,-0.05591502,0.66918270,274.41568000,181525198
131077969,351.40566000,1.50424200,-0.04469155,0.07504675,0.52401660,326.23890000,131077969
256501886,26.98668700,-1.96275100,0.08087786,0.05838435,0.12792873,208.75154000,256501886
242393103,328.56588900,-0.68128200,0.08544764,0.07721355,0.54885720,204.08030000,242393103
179347782,2.66149300,3.09616800,-0.15637177,0.02002064,0.47177204,261.45984000,179347782
128763458,37.85218000,2.80506100,-0.09340268,0.06689509,0.50690590,196.31940000,128763458
106187915,344.52392600,1.04387900,0.06941920,0.11183339,0.23485936,234.41310000,106187915
104801245,343.31345500,-0.05531700,-0.07671434,0.07952855,0.57633110,225.87503000,104801245
112462092,346.29563300,-0.16189900,-0.01333597,0.01353068,0.50816790,213.58498000,112462092
215099534,326.84798100,-0.43943300,-0.07696694,0.15066758,0.22745538,183.32565000,215099534
215691380,327.43560900,-0.15377100,0.03463769,-0.05217810,0.44006260,150.49828000,215691380
112034556,347.11526000,2.40734200,0.11013811,-0.18572004,0.56979567,240.56487000,112034556
242397241,328.35898400,-0.74616900,0.02148434,0.01156640,0.59507805,332.95935000,242397241
214985567,326.91747400,1.67886300,-0.28804512,-0.00809962,0.46371900,386.55774000,214985567
245695832,328.61179200,0.48295100,-0.29241609,0.00358992,0.49719524,240.89714000,245695832
122977312,347.56094800,0.53765900,0.29054213,-0.14725379,0.45525104,207.57927000,122977312
75111189,334.40826600,0.00790200,0.11863344,0.07148388,0.52756100,203.66353000,75111189
325702061,43.33501000,3.68275700,0.16423085,0.14984457,0.62239860,250.24937000,325702061
112746851,346.12608600,-0.74910100,-0.02375171,0.00610415,0.52402470,211.07970000,112746851
323134926,42.66717800,-3.25297200,-0.12781253,-0.01685112,0.18760870,260.87170000,323134926
307540772,38.41321900,1.85302600,-0.14893088,-0.01676600,0.24500895,240.05061000,307540772
95576479,339.94307600,-0.13415600,-0.14338010,-0.07761275,0.43927333,209.51782000,95576479
210979203,325.56280300,1.03595700,0.16945196,0.01827967,0.56039040,217.85540000,210979203
114220173,36.29369700,-4.03050800,0.16940375,0.07174519,0.17337956,230.07256000,114220173
150813561,31.01319900,3.37634200,0.02298751,0.01728473,0.45971180,193.77812000,150813561
98218242,341.63575500,0.91512400,0.00717737,0.08811099,0.44197398,223.60513000,98218242
99385450,341.04921700,0.00918700,0.20137826,0.03816841,0.43605188,279.73282000,99385450
99363495,341.33867700,0.32705100,-0.03323403,-0.08031771,0.64930123,318.18002000,99363495
98249229,341.40892700,0.40800600,0.09882757,0.14039936,0.53191787,232.70926000,98249229
236335206,327.91935000,-2.42822800,0.11796559,0.21042616,0.52554506,331.45166000,236335206
209224088,324.75541100,-1.12852300,0.26045871,-0.05847285,0.49729470,297.32760000,209224088
310324395,38.52047900,-3.30027300,-0.14917465,0.02640827,0.36787152,192.73445000,310324395
243837358,24.69172900,-2.20515300,-0.10909144,-0.00244231,0.45874640,283.15810000,243837358
199673846,322.21823200,-1.43631700,0.06250485,-0.07121791,0.46806106,150.64893000,199673846
293992636,17.10360600,-0.14471800,-0.00479926,0.03780985,0.28631133,251.76369000,293992636
210534898,324.74025500,-0.75488000,-0.13237257,-0.12882081,0.58083165,260.45947000,210534898
311395356,39.64528500,-3.82634900,0.01992892,0.06780318,0.32634956,241.56606000,311395356
211246211,325.52570300,-0.23722700,0.06217638,-0.03530237,0.58722854,402.75632000,211246211
196389540,321.24931600,1.69871100,-0.01734268,-0.15915977,0.37459955,195.73984000,196389540
73274456,332.74768700,0.69646900,0.03948779,0.07582260,0.54818505,237.27196000,73274456
73294628,333.10475900,0.38329400,-0.05307199,-0.06260568,0.35437190,199.49211000,73294628
134103456,352.55543500,-0.75022500,0.10386934,-0.15362333,0.55803000,265.02438000,134103456
84711612,336.80659900,-1.06771300,0.05763082,-0.41659593,0.30659500,209.04012000,84711612
149860885,8.93212300,3.91139200,0.05846898,0.20884061,0.50164294,161.60512000,149860885
282501987,14.84269300,4.81581900,0.13773597,0.08525646,0.45922170,273.68393000,282501987
70545489,331.59525100,1.72853900,-0.04839780,0.02505579,0.67014330,292.97107000,70545489
136801927,354.22912600,0.77848000,-0.05795118,0.02353058,0.65992856,304.80490000,136801927
105575003,344.93258000,-2.27034200,0.14570856,0.07298857,0.52600616,312.87073000,105575003
72699248,333.02112400,-1.02601400,-0.00195375,-0.03910884,0.60102814,225.22821000,72699248
133293019,352.25989000,0.55022000,0.16706400,0.10004267,0.50442195,215.64935000,133293019
159018182,357.19956100,-2.25190300,-0.02460650,-0.00308245,0.44943774,286.95880000,159018182
310687666,39.26260400,-1.31144200,-0.02915963,0.06516743,0.35447937,201.14949000,310687666
266087176,25.87374100,-3.07892400,0.08774156,0.00822749,0.54265110,200.34032000,266087176
233786929,24.43322800,-1.69107300,-0.11575139,-0.24874233,0.50025487,199.62631000,233786929
321963343,42.13637000,-0.90048400,-0.23579131,0.03873655,0.62215036,285.80997000,321963343
237622912,24.74735600,-1.59903200,-0.12156856,-0.07576721,0.54079170,244.07515000,237622912
134620587,353.35384900,-2.13358800,-0.11634318,-0.09288901,0.62906003,210.21577000,134620587
80892698,335.70311900,0.46510800,0.12281267,-0.07313962,0.60814820,233.45710000,80892698
82800353,336.12183500,0.41067200,-0.12702425,0.09998170,0.29533887,210.42350000,82800353
94244141,341.27051000,-2.18423400,0.01796992,-0.06913884,0.46612210,192.45738000,94244141
202777145,6.30599300,-1.53142500,0.15975674,0.23778704,0.58194660,536.55133000,202777145
273414698,11.68058900,-2.54738500,0.04032808,-0.00906376,0.29629704,230.58035000,273414698
179697963,3.66101900,0.67843400,-0.04424784,-0.01827948,0.49863178,279.18427000,179697963
122981650,349.44854200,1.24124400,-0.01138571,-0.02803153,0.52885560,257.69020000,122981650
153938945,38.16394200,-1.60967800,-0.01818656,0.07782671,0.17088227,198.63277000,153938945
155004388,9.06164700,1.21935100,-0.16353041,0.08979729,0.54839120,292.94390000,155004388
97956046,341.59644600,-0.52592400,0.07445086,-0.02859807,0.51315190,173.60448000,97956046
310729934,38.73300900,-4.26178300,-0.04302557,0.14882544,0.44961630,300.05650000,310729934
66765410,30.98305200,-3.39781300,0.01667473,0.02693760,0.50059260,158.17580000,66765410
78413556,335.06905600,-0.14141500,-0.32725695,-0.10289536,0.51234160,274.95667000,78413556
142066182,1.22987700,0.38164000,0.12466208,-0.00006690,0.59140295,202.02480000,142066182
84685258,337.47355100,0.84899000,-0.10068143,0.08436111,0.50356530,241.77902000,84685258
94812685,339.38716300,0.38275700,0.23131651,-0.13450501,0.55183930,364.92877000,94812685
294643136,16.81709900,-2.44189200,-0.05806945,-0.02979908,0.65015830,220.59447000,294643136
196828292,321.45117100,-1.79541900,0.14800945,-0.10656346,0.31475192,266.56760000,196828292
100015664,342.35468600,-1.05174200,0.12505592,0.01385988,0.33980440,195.40430000,100015664
94779933,339.39102700,0.98828400,-0.07069246,0.10491102,0.51705380,181.59383000,94779933
285315085,14.83253000,-1.09134100,0.06243598,0.04160484,0.46162850,230.67715000,285315085
94233501,341.77249600,-1.90359600,0.27117842,-0.00497075,0.51520270,229.66884000,94233501
99444305,342.53254500,-0.25622000,0.05136754,0.01225723,0.36231607,212.98248000,99444305
182302380,3.35664300,-1.85476000,-0.24246955,0.13265579,0.59025097,253.12430000,182302380
261403727,28.48973300,-2.95568400,0.14047115,0.09274376,0.48844805,203.39210000,261403727
81080081,335.33800800,-0.77511800,0.05489867,-0.04225502,0.33367820,235.92937000,81080081
91945474,33.47140400,-7.20482700,0.20131475,0.07178815,0.63351000,302.43552000,91945474
111785107,35.92815300,-6.46136400,0.19781193,-0.26040154,0.50823796,301.81628000,111785107
277206176,11.80243000,0.16390200,-0.02666159,-0.11742396,0.47666463,299.85920000,277206176
151931030,34.05390500,-5.41409000,0.05531577,0.03427734,0.33346830,197.45763000,151931030
118711118,36.65904800,-3.60742300,0.01080571,0.05417972,0.43617168,251.20837000,118711118
283186512,6.80896500,-0.07846900,0.19452320,-0.29132777,0.45271492,179.76465000,283186512
188537351,317.94484600,-2.07223000,-0.13768428,-0.08655121,0.45819670,191.82918000,188537351
210683934,326.50553600,1.08681600,0.09015468,-0.00395135,0.24036102,233.82841000,210683934
215014738,326.77960300,1.17677400,-0.06826523,-0.01094689,0.43398875,171.31284000,215014738
211899941,325.77729500,-0.52487000,-0.22095446,0.00566101,0.53871420,290.99810000,211899941
310343702,38.84828000,-3.72535200,0.02871420,-0.10789401,0.58915627,258.17648000,310343702
121716453,37.08237100,4.25723800,0.11440871,0.04646164,0.36840567,220.96672000,121716453
113702102,35.78898400,3.30411700,0.00203618,-0.12051116,0.25675026,308.03284000,113702102
215683110,326.98802900,-0.01486700,-0.10289533,0.36735839,0.51439303,227.37839000,215683110
242400302,328.71538500,-0.79857100,0.07085312,-0.04079560,0.61190310,229.80635000,242400302
195591057,319.60061900,0.80057400,-0.02141904,-0.05492147,0.45014775,183.58846000,195591057
199587600,321.19524000,-0.84333900,0.07985026,-0.17255825,0.56928486,217.65512000,199587600
202839868,322.55158200,-0.76161500,0.17798915,-0.06496028,0.56183730,180.71051000,202839868
210035155,326.05452700,1.17141200,-0.14412767,-0.06195814,0.55178475,288.48236000,210035155
247901441,330.78094800,-1.10075400,-0.02184446,-0.04432758,0.54170770,177.08090000,247901441
107713323,344.90400000,0.60810200,-0.04711211,0.06993292,0.50143546,245.09738000,107713323
230493167,23.77418900,-3.00024200,-0.27781212,-0.11026555,0.47643490,272.25998000,230493167
198464337,321.45498300,0.26458200,-0.55733340,-0.00165863,0.55427060,224.16011000,198464337
122389749,348.83608600,-0.30449200,-0.18784196,0.04420903,0.59184630,261.73224000,122389749
94710429,339.84447300,0.93454100,0.02184377,-0.06776808,0.62844646,193.13971000,94710429
135613356,353.80670500,-0.07862300,-0.03456033,0.23728584,0.28670555,210.69275000,135613356
316174280,40.34629900,1.03252600,0.06105812,0.02054018,0.53293025,304.86307000,316174280
221597380,21.46859700,-2.25184700,-0.04235744,0.01191540,0.59692410,291.99567000,221597380
120497929,349.28932900,-1.80837800,0.10523000,-0.00771195,0.60193400,511.30374000,120497929
202235691,323.03832500,0.36709900,-0.04358276,-0.01657034,0.56950843,202.09093000,202235691
285004526,15.24157000,-0.03868200,0.03341400,-0.03704806,0.55926657,315.47937000,285004526
239527265,325.21051600,-0.07503600,0.07040439,0.17487236,0.47299463,330.06387000,239527265
239515838,324.84368700,0.09862300,-0.01641296,-0.04727972,0.46760955,223.65881000,239515838
206086786,323.51957400,1.15327500,0.13221763,0.02007330,0.47939777,153.65470000,206086786
210036382,325.73843500,1.15388100,0.07181111,0.07074661,0.48561430,222.08206000,210036382
105337688,343.83644100,-1.46582000,-0.06917338,-0.01236220,0.58689430,224.06023000,105337688
94721378,340.04066200,0.77245600,0.00545602,0.01792538,0.27748683,226.50061000,94721378
95628278,340.38032700,1.06046300,0.14534082,0.05885137,0.44262558,255.31013000,95628278
239339202,327.67915300,-1.09215700,-0.01157357,-0.11236771,0.54519206,231.06075000,239339202
82784520,336.74246600,0.65909100,-0.02539826,0.01150480,0.36625046,228.73436000,82784520
243389140,25.07348000,-0.39367100,-0.07607199,0.10837852,0.37519175,244.13414000,243389140
274963783,11.88412800,-3.29874900,0.03338028,0.10449800,0.47937852,209.96709000,274963783
201621669,5.51756500,-2.29747900,-0.12036490,0.00759070,0.31193610,190.60565000,201621669
201069546,5.81728900,-3.17193900,-0.09906064,-0.03556032,0.41620457,219.72371000,201069546
215691124,327.21279400,-0.15005300,-0.24289514,0.12849214,0.36888343,230.52420000,215691124
316533071,40.70633300,4.13893700,0.05800280,0.00740152,0.65484240,179.43160000,316533071
215136519,326.87464900,-0.97374200,0.10469966,0.07524520,0.38617617,233.35417000,215136519
